자치구,연도,범죄유형,구분,건수
동작구,2014,폭력,검거,1580
동작구,2015,소계,발생,4074
동작구,2015,소계,검거,2397
동작구,2015,살인,발생,5
동작구,2015,살인,검거,5
동작구,2015,강도,발생,9
동작구,2015,강도,검거,5
동작구,2015,강간·강제추행,발생,285
동작구,2015,강간·강제추행,검거,139
동작구,2015,절도,발생,1865
동작구,2015,절도,검거,661
동작구,2015,폭력,발생,1910
동작구,2015,폭력,검거,1587
동작구,2016,소계,발생,3227
동작구,2016,소계,검거,2160
동작구,2016,살인,발생,8
동작구,2016,살인,검거,6
동작구,2016,강도,발생,7
동작구,2016,강도,검거,7
동작구,2016,강간·강제추행,발생,325
동작구,2016,강간·강제추행,검거,149
동작구,2016,절도,발생,1226
동작구,2016,절도,검거,554
동작구,2016,폭력,발생,1661
동작구,2016,폭력,검거,1444
동작구,2017,소계,발생,3330
동작구,2017,소계,검거,2242
동작구,2017,살인,발생,1
동작구,2017,살인,검거,1
동작구,2017,강도,발생,7
동작구,2017,강도,검거,9
동작구,2017,강간·강제추행,발생,396
동작구,2017,강간·강제추행,검거,173
동작구,2017,절도,발생,1226
동작구,2017,절도,검거,593
동작구,2017,폭력,발생,1700
동작구,2017,폭력,검거,1466
동작구,2018,소계,발생,3100
동작구,2018,소계,검거,2090
동작구,2018,살인,발생,3
동작구,2018,살인,검거,3
동작구,2018,강도,발생,7
동작구,2018,강도,검거,7
동작구,2018,강간·강제추행,발생,288
동작구,2018,강간·강제추행,검거,154
동작구,2018,절도,발생,1151
동작구,2018,절도,검거,532
동작구,2018,폭력,발생,1651
동작구,2018,폭력,검거,1394
동작구,2019,소계,발생,3400
동작구,2019,소계,검거,2195
동작구,2019,살인,발생,4
동작구,2019,살인,검거,2
동작구,2019,강도,발생,1
동작구,2019,강도,검거,1
동작구,2019,강간·강제추행,발생,251
동작구,2019,강간·강제추행,검거,110
동작구,2019,절도,발생,1328
동작구,2019,절도,검거,579
동작구,2019,폭력,발생,1816
동작구,2019,폭력,검거,1503
동작구,2020,소계,발생,3200
동작구,2020,소계,검거,2086
동작구,2020,살인,발생,1
동작구,2020,살인,검거,1
동작구,2020,강도,발생,1
동작구,2020,강도,검거,2
동작구,2020,강간·강제추행,발생,226
동작구,2020,강간·강제추행,검거,121
동작구,2020,절도,발생,1341
동작구,2020,절도,검거,592
동작구,2020,폭력,발생,1631
동작구,2020,폭력,검거,1370
동작구,2021,소계,발생,2631
동작구,2021,소계,검거,1829
동작구,2021,살인,발생,2
동작구,2021,살인,검거,3
동작구,2021,강도,발생,1
동작구,2021,강도,검거,1
동작구,2021,강간·강제추행,발생,180
동작구,2021,강간·강제추행,검거,94
동작구,2021,절도,발생,1129
동작구,2021,절도,검거,675
동작구,2021,폭력,발생,1319
동작구,2021,폭력,검거,1056
동작구,2022,소계,발생,2735
동작구,2022,소계,검거,1741
동작구,2022,살인,발생,2
동작구,2022,살인,검거,3
동작구,2022,강도,발생,5
동작구,2022,강도,검거,5
동작구,2022,강간·강제추행,발생,212
동작구,2022,강간·강제추행,검거,107
동작구,2022,절도,발생,1195
동작구,2022,절도,검거,588
동작구,2022,폭력,발생,1321
동작구,2022,폭력,검거,1038
동작구,2023,소계,발생,2642
동작구,2023,소계,검거,1763
동작구,2023,살인,발생,3
동작구,2023,살인,검거,2
동작구,2023,강도,발생,3
동작구,2023,강도,검거,4
동작구,2023,강간·강제추행,발생,191
동작구,2023,강간·강제추행,검거,107
동작구,2023,절도,발생,1183
동작구,2023,절도,검거,601
동작구,2023,폭력,발생,1262
동작구,2023,폭력,검거,1049
동작구,2024,소계,발생,2454
동작구,2024,소계,검거,1760
동작구,2024,살인,발생,1
동작구,2024,살인,검거,1
동작구,2024,강도,발생,1
동작구,2024,강도,검거,1
동작구,2024,강간·강제추행,발생,180
동작구,2024,강간·강제추행,검거,109
동작구,2024,절도,발생,1085
동작구,2024,절도,검거,598
동작구,2024,폭력,발생,1187
동작구,2024,폭력,검거,1051
관악구,2014,소계,발생,6781
관악구,2014,소계,검거,3701
관악구,2014,살인,발생,7
관악구,2014,살인,검거,8
관악구,2014,강도,발생,25
관악구,2014,강도,검거,22
관악구,2014,강간·강제추행,발생,361
관악구,2014,강간·강제추행,검거,238
관악구,2014,절도,발생,3029
관악구,2014,절도,검거,784
관악구,2014,폭력,발생,3359
관악구,2014,폭력,검거,2649
관악구,2015,소계,발생,6345
관악구,2015,소계,검거,3712
관악구,2015,살인,발생,9
관악구,2015,살인,검거,8
관악구,2015,강도,발생,12
관악구,2015,강도,검거,14
관악구,2015,강간·강제추행,발생,320
관악구,2015,강간·강제추행,검거,221
관악구,2015,절도,발생,2706
관악구,2015,절도,검거,827
관악구,2015,폭력,발생,3298
관악구,2015,폭력,검거,2642
관악구,2016,소계,발생,5678
관악구,2016,소계,검거,3925
관악구,2016,살인,발생,6
관악구,2016,살인,검거,7
관악구,2016,강도,발생,12
관악구,2016,강도,검거,10
관악구,2016,강간·강제추행,발생,322
관악구,2016,강간·강제추행,검거,264
관악구,2016,절도,발생,2103
관악구,2016,절도,검거,937
관악구,2016,폭력,발생,3235
관악구,2016,폭력,검거,2707
관악구,2017,소계,발생,5525
관악구,2017,소계,검거,4154
관악구,2017,살인,발생,8
관악구,2017,살인,검거,7
관악구,2017,강도,발생,7
관악구,2017,강도,검거,6
관악구,2017,강간·강제추행,발생,379
관악구,2017,강간·강제추행,검거,323
관악구,2017,절도,발생,1979
관악구,2017,절도,검거,1152
관악구,2017,폭력,발생,3152
관악구,2017,폭력,검거,2666
관악구,2018,소계,발생,5026
관악구,2018,소계,검거,3653
관악구,2018,살인,발생,9
관악구,2018,살인,검거,9
관악구,2018,강도,발생,10
관악구,2018,강도,검거,12
관악구,2018,강간·강제추행,발생,352
관악구,2018,강간·강제추행,검거,305
관악구,2018,절도,발생,2012
관악구,2018,절도,검거,1025
관악구,2018,폭력,발생,2643
관악구,2018,폭력,검거,2302
관악구,2019,소계,발생,5328
관악구,2019,소계,검거,3810
관악구,2019,살인,발생,13
관악구,2019,살인,검거,10
관악구,2019,강도,발생,10
관악구,2019,강도,검거,11
관악구,2019,강간·강제추행,발생,408
관악구,2019,강간·강제추행,검거,335
관악구,2019,절도,발생,2223
관악구,2019,절도,검거,1085
관악구,2019,폭력,발생,2674
관악구,2019,폭력,검거,2369
관악구,2020,소계,발생,5261
관악구,2020,소계,검거,3858
관악구,2020,살인,발생,12
관악구,2020,살인,검거,12
관악구,2020,강도,발생,3
관악구,2020,강도,검거,3
관악구,2020,강간·강제추행,발생,403
관악구,2020,강간·강제추행,검거,351
관악구,2020,절도,발생,2229
관악구,2020,절도,검거,1137
관악구,2020,폭력,발생,2614
관악구,2020,폭력,검거,2355
관악구,2021,소계,발생,4444
관악구,2021,소계,검거,3134
관악구,2021,살인,발생,8
관악구,2021,살인,검거,4
관악구,2021,강도,발생,7
관악구,2021,강도,검거,6
관악구,2021,강간·강제추행,발생,321
관악구,2021,강간·강제추행,검거,269
관악구,2021,절도,발생,1860
관악구,2021,절도,검거,929
관악구,2021,폭력,발생,2248
관악구,2021,폭력,검거,1926
관악구,2022,소계,발생,4879
관악구,2022,소계,검거,3411
관악구,2022,살인,발생,10
관악구,2022,살인,검거,8
관악구,2022,강도,발생,9
관악구,2022,강도,검거,8
관악구,2022,강간·강제추행,발생,327
관악구,2022,강간·강제추행,검거,279
관악구,2022,절도,발생,1966
관악구,2022,절도,검거,1050
관악구,2022,폭력,발생,2567
관악구,2022,폭력,검거,2066
관악구,2023,소계,발생,4769
관악구,2023,소계,검거,3496
관악구,2023,살인,발생,16
관악구,2023,살인,검거,17
관악구,2023,강도,발생,10
관악구,2023,강도,검거,10
관악구,2023,강간·강제추행,발생,328
관악구,2023,강간·강제추행,검거,268
관악구,2023,절도,발생,2013
관악구,2023,절도,검거,1166
관악구,2023,폭력,발생,2402
관악구,2023,폭력,검거,2035
관악구,2024,소계,발생,4485
관악구,2024,소계,검거,3516
관악구,2024,살인,발생,4
관악구,2024,살인,검거,5
관악구,2024,강도,발생,3
관악구,2024,강도,검거,2
관악구,2024,강간·강제추행,발생,338
관악구,2024,강간·강제추행,검거,284
관악구,2024,절도,발생,1971
관악구,2024,절도,검거,1212
관악구,2024,폭력,발생,2169
관악구,2024,폭력,검거,2013
서초구,2014,소계,발생,5558
서초구,2014,소계,검거,3122
서초구,2014,살인,발생,6
서초구,2014,살인,검거,9
서초구,2014,강도,발생,14
서초구,2014,강도,검거,12
서초구,2014,강간·강제추행,발생,285
서초구,2014,강간·강제추행,검거,184
서초구,2014,절도,발생,2747
서초구,2014,절도,검거,782
서초구,2014,폭력,발생,2506
서초구,2014,폭력,검거,2135
서초구,2015,소계,발생,5444
서초구,2015,소계,검거,3450
서초구,2015,살인,발생,8
서초구,2015,살인,검거,6
서초구,2015,강도,발생,9
서초구,2015,강도,검거,6
서초구,2015,강간·강제추행,발생,393
서초구,2015,강간·강제추행,검거,249
서초구,2015,절도,발생,2635
서초구,2015,절도,검거,1091
서초구,2015,폭력,발생,2399
서초구,2015,폭력,검거,2098
서초구,2016,소계,발생,4989
서초구,2016,소계,검거,3422
서초구,2016,살인,발생,5
서초구,2016,살인,검거,5
서초구,2016,강도,발생,13
서초구,2016,강도,검거,10
서초구,2016,강간·강제추행,발생,428
서초구,2016,강간·강제추행,검거,271
서초구,2016,절도,발생,2205
서초구,2016,절도,검거,1107
서초구,2016,폭력,발생,2338
서초구,2016,폭력,검거,2029
서초구,2017,소계,발생,4708
서초구,2017,소계,검거,3237
서초구,2017,살인,발생,9
서초구,2017,살인,검거,10
서초구,2017,강도,발생,13
서초구,2017,강도,검거,7
서초구,2017,강간·강제추행,발생,470
서초구,2017,강간·강제추행,검거,283
서초구,2017,절도,발생,1812
서초구,2017,절도,검거,835
서초구,2017,폭력,발생,2404
서초구,2017,폭력,검거,2102
서초구,2018,소계,발생,4726
서초구,2018,소계,검거,3183
서초구,2018,살인,발생,5
서초구,2018,살인,검거,5
서초구,2018,강도,발생,5
서초구,2018,강도,검거,5
서초구,2018,강간·강제추행,발생,470
서초구,2018,강간·강제추행,검거,315
서초구,2018,절도,발생,1851
서초구,2018,절도,검거,838
서초구,2018,폭력,발생,2395
서초구,2018,폭력,검거,2020
서초구,2019,소계,발생,5542
서초구,2019,소계,검거,3750
서초구,2019,살인,발생,5
서초구,2019,살인,검거,5
서초구,2019,강도,발생,7
서초구,2019,강도,검거,5
서초구,2019,강간·강제추행,발생,616
서초구,2019,강간·강제추행,검거,412
서초구,2019,절도,발생,2270
서초구,2019,절도,검거,1118
서초구,2019,폭력,발생,2644
서초구,2019,폭력,검거,2210
서초구,2020,소계,발생,4601
서초구,2020,소계,검거,3052
서초구,2020,살인,발생,5
서초구,2020,살인,검거,5
서초구,2020,강도,발생,6
서초구,2020,강도,검거,4
서초구,2020,강간·강제추행,발생,396
서초구,2020,강간·강제추행,검거,303
서초구,2020,절도,발생,2021
서초구,2020,절도,검거,960
서초구,2020,폭력,발생,2173
서초구,2020,폭력,검거,1780
서초구,2021,소계,발생,3656
서초구,2021,소계,검거,2439
서초구,2021,살인,발생,9
서초구,2021,살인,검거,9
서초구,2021,강도,발생,5
서초구,2021,강도,검거,5
서초구,2021,강간·강제추행,발생,312
서초구,2021,강간·강제추행,검거,228
서초구,2021,절도,발생,1503
서초구,2021,절도,검거,691
서초구,2021,폭력,발생,1827
서초구,2021,폭력,검거,1506
서초구,2022,소계,발생,4459
서초구,2022,소계,검거,3098
서초구,2022,살인,발생,3
서초구,2022,살인,검거,2
서초구,2022,강도,발생,3
서초구,2022,강도,검거,3
서초구,2022,강간·강제추행,발생,431
서초구,2022,강간·강제추행,검거,328
서초구,2022,절도,발생,1921
서초구,2022,절도,검거,1024
서초구,2022,폭력,발생,2101
서초구,2022,폭력,검거,1741
서초구,2023,소계,발생,4522
서초구,2023,소계,검거,3049
서초구,2023,살인,발생,7
서초구,2023,살인,검거,8
서초구,2023,강도,발생,9
서초구,2023,강도,검거,5
서초구,2023,강간·강제추행,발생,412
서초구,2023,강간·강제추행,검거,300
서초구,2023,절도,발생,1941
서초구,2023,절도,검거,934
서초구,2023,폭력,발생,2153
서초구,2023,폭력,검거,1802
서초구,2024,소계,발생,3788
서초구,2024,소계,검거,2928
서초구,2024,살인,발생,10
서초구,2024,살인,검거,10
서초구,2024,강도,발생,5
서초구,2024,강도,검거,2
서초구,2024,강간·강제추행,발생,364
서초구,2024,강간·강제추행,검거,312
서초구,2024,절도,발생,1585
서초구,2024,절도,검거,1017
서초구,2024,폭력,발생,1824
서초구,2024,폭력,검거,1587
강남구,2014,소계,발생,8851
강남구,2014,소계,검거,5262
강남구,2014,살인,발생,13
강남구,2014,살인,검거,9
강남구,2014,강도,발생,37
강남구,2014,강도,검거,29
강남구,2014,강간·강제추행,발생,512
강남구,2014,강간·강제추행,검거,403
강남구,2014,절도,발생,3895
강남구,2014,절도,검거,1193
강남구,2014,폭력,발생,4394
강남구,2014,폭력,검거,3628
강남구,2015,소계,발생,8617
강남구,2015,소계,검거,5732
강남구,2015,살인,발생,13
강남구,2015,살인,검거,10
강남구,2015,강도,발생,21
강남구,2015,강도,검거,18
강남구,2015,강간·강제추행,발생,449
강남구,2015,강간·강제추행,검거,349
강남구,2015,절도,발생,3850
강남구,2015,절도,검거,1650
강남구,2015,폭력,발생,4284
강남구,2015,폭력,검거,3705
강남구,2016,소계,발생,8149
강남구,2016,소계,검거,5905
강남구,2016,살인,발생,5
강남구,2016,살인,검거,5
강남구,2016,강도,발생,39
강남구,2016,강도,검거,42
강남구,2016,강간·강제추행,발생,516
강남구,2016,강간·강제추행,검거,413
강남구,2016,절도,발생,3587
강남구,2016,절도,검거,1918
강남구,2016,폭력,발생,4002
강남구,2016,폭력,검거,3527
강남구,2017,소계,발생,7720
강남구,2017,소계,검거,5321
강남구,2017,살인,발생,7
강남구,2017,살인,검거,7
강남구,2017,강도,발생,20
강남구,2017,강도,검거,24
강남구,2017,강간·강제추행,발생,607
강남구,2017,강간·강제추행,검거,496
강남구,2017,절도,발생,3130
강남구,2017,절도,검거,1383
강남구,2017,폭력,발생,3956
강남구,2017,폭력,검거,3411
강남구,2018,소계,발생,7513
강남구,2018,소계,검거,5196
강남구,2018,살인,발생,10
강남구,2018,살인,검거,13
강남구,2018,강도,발생,14
강남구,2018,강도,검거,10
강남구,2018,강간·강제추행,발생,600
강남구,2018,강간·강제추행,검거,523
강남구,2018,절도,발생,3004
강남구,2018,절도,검거,1317
강남구,2018,폭력,발생,3885
강남구,2018,폭력,검거,3333
강남구,2019,소계,발생,7304
강남구,2019,소계,검거,5069
강남구,2019,살인,발생,5
강남구,2019,살인,검거,3
강남구,2019,강도,발생,5
강남구,2019,강도,검거,6
강남구,2019,강간·강제추행,발생,666
강남구,2019,강간·강제추행,검거,562
강남구,2019,절도,발생,2970
강남구,2019,절도,검거,1339
강남구,2019,폭력,발생,3658
강남구,2019,폭력,검거,3159
강남구,2020,소계,발생,7356
강남구,2020,소계,검거,5245
강남구,2020,살인,발생,6
강남구,2020,살인,검거,5
강남구,2020,강도,발생,14
강남구,2020,강도,검거,11
강남구,2020,강간·강제추행,발생,708
강남구,2020,강간·강제추행,검거,627
강남구,2020,절도,발생,2951
강남구,2020,절도,검거,1491
강남구,2020,폭력,발생,3677
강남구,2020,폭력,검거,3111
강남구,2021,소계,발생,6146
강남구,2021,소계,검거,4397
강남구,2021,살인,발생,12
강남구,2021,살인,검거,11
강남구,2021,강도,발생,25
강남구,2021,강도,검거,23
강남구,2021,강간·강제추행,발생,578
강남구,2021,강간·강제추행,검거,454
강남구,2021,절도,발생,2372
강남구,2021,절도,검거,1160
강남구,2021,폭력,발생,3159
강남구,2021,폭력,검거,2749
강남구,2022,소계,발생,6947
강남구,2022,소계,검거,5020
강남구,2022,살인,발생,12
강남구,2022,살인,검거,10
강남구,2022,강도,발생,11
강남구,2022,강도,검거,10
강남구,2022,강간·강제추행,발생,667
강남구,2022,강간·강제추행,검거,534
강남구,2022,절도,발생,2495
강남구,2022,절도,검거,1207
강남구,2022,폭력,발생,3762
강남구,2022,폭력,검거,3259
강남구,2023,소계,발생,6763
강남구,2023,소계,검거,4992
강남구,2023,살인,발생,14
강남구,2023,살인,검거,11
강남구,2023,강도,발생,20
강남구,2023,강도,검거,18
강남구,2023,강간·강제추행,발생,678
강남구,2023,강간·강제추행,검거,567
강남구,2023,절도,발생,2480
강남구,2023,절도,검거,1284
강남구,2023,폭력,발생,3571
강남구,2023,폭력,검거,3112
강남구,2024,소계,발생,6107
강남구,2024,소계,검거,4570
강남구,2024,살인,발생,16
강남구,2024,살인,검거,17
강남구,2024,강도,발생,17
강남구,2024,강도,검거,12
강남구,2024,강간·강제추행,발생,640
강남구,2024,강간·강제추행,검거,533
강남구,2024,절도,발생,2097
강남구,2024,절도,검거,1140
강남구,2024,폭력,발생,3337
강남구,2024,폭력,검거,2868
송파구,2014,소계,발생,8004
송파구,2014,소계,검거,3982
송파구,2014,살인,발생,9
송파구,2014,살인,검거,8
송파구,2014,강도,발생,9
송파구,2014,강도,검거,10
송파구,2014,강간·강제추행,발생,255
송파구,2014,강간·강제추행,검거,195
송파구,2014,절도,발생,4199
송파구,2014,절도,검거,885
송파구,2014,폭력,발생,3532
송파구,2014,폭력,검거,2884
송파구,2015,소계,발생,6778
송파구,2015,소계,검거,4113
송파구,2015,살인,발생,11
송파구,2015,살인,검거,10
송파구,2015,강도,발생,13
송파구,2015,강도,검거,10
송파구,2015,강간·강제추행,발생,220
송파구,2015,강간·강제추행,검거,178
송파구,2015,절도,발생,3239
송파구,2015,절도,검거,1129
송파구,2015,폭력,발생,3295
송파구,2015,폭력,검거,2786
송파구,2016,소계,발생,6090
송파구,2016,소계,검거,4060
송파구,2016,살인,발생,9
송파구,2016,살인,검거,8
송파구,2016,강도,발생,15
송파구,2016,강도,검거,12
송파구,2016,강간·강제추행,발생,234
송파구,2016,강간·강제추행,검거,184
송파구,2016,절도,발생,2543
송파구,2016,절도,검거,1048
송파구,2016,폭력,발생,3289
송파구,2016,폭력,검거,2808
송파구,2017,소계,발생,5576
송파구,2017,소계,검거,3870
송파구,2017,살인,발생,6
송파구,2017,살인,검거,6
송파구,2017,강도,발생,1
송파구,2017,강도,검거,3
송파구,2017,강간·강제추행,발생,288
송파구,2017,강간·강제추행,검거,242
송파구,2017,절도,발생,2274
송파구,2017,절도,검거,1026
송파구,2017,폭력,발생,3007
송파구,2017,폭력,검거,2593
송파구,2018,소계,발생,5807
송파구,2018,소계,검거,4051
송파구,2018,살인,발생,5
송파구,2018,살인,검거,6
송파구,2018,강도,발생,6
송파구,2018,강도,검거,8
송파구,2018,강간·강제추행,발생,309
송파구,2018,강간·강제추행,검거,254
송파구,2018,절도,발생,2352
송파구,2018,절도,검거,1034
송파구,2018,폭력,발생,3135
송파구,2018,폭력,검거,2749
송파구,2019,소계,발생,5698
송파구,2019,소계,검거,3799
송파구,2019,살인,발생,7
송파구,2019,살인,검거,8
송파구,2019,강도,발생,10
송파구,2019,강도,검거,10
송파구,2019,강간·강제추행,발생,273
송파구,2019,강간·강제추행,검거,230
송파구,2019,절도,발생,2416
송파구,2019,절도,검거,1016
송파구,2019,폭력,발생,2992
송파구,2019,폭력,검거,2535
송파구,2020,소계,발생,5410
송파구,2020,소계,검거,3544
송파구,2020,살인,발생,6
송파구,2020,살인,검거,6
송파구,2020,강도,발생,13
송파구,2020,강도,검거,17
송파구,2020,강간·강제추행,발생,287
송파구,2020,강간·강제추행,검거,235
송파구,2020,절도,발생,2429
송파구,2020,절도,검거,1006
송파구,2020,폭력,발생,2675
송파구,2020,폭력,검거,2280
송파구,2021,소계,발생,4714
송파구,2021,소계,검거,3266
송파구,2021,살인,발생,3
송파구,2021,살인,검거,3
송파구,2021,강도,발생,7
송파구,2021,강도,검거,6
송파구,2021,강간·강제추행,발생,247
송파구,2021,강간·강제추행,검거,216
송파구,2021,절도,발생,2024
송파구,2021,절도,검거,995
송파구,2021,폭력,발생,2433
송파구,2021,폭력,검거,2046
송파구,2022,소계,발생,5167
송파구,2022,소계,검거,3409
송파구,2022,살인,발생,2
송파구,2022,살인,검거,2
송파구,2022,강도,발생,5
송파구,2022,강도,검거,6
송파구,2022,강간·강제추행,발생,290
송파구,2022,강간·강제추행,검거,220
송파구,2022,절도,발생,2201
송파구,2022,절도,검거,1033
송파구,2022,폭력,발생,2669
송파구,2022,폭력,검거,2148
송파구,2023,소계,발생,5223
송파구,2023,소계,검거,3520
송파구,2023,살인,발생,8
송파구,2023,살인,검거,5
송파구,2023,강도,발생,9
송파구,2023,강도,검거,8
송파구,2023,강간·강제추행,발생,307
송파구,2023,강간·강제추행,검거,229
송파구,2023,절도,발생,2416
송파구,2023,절도,검거,1243
송파구,2023,폭력,발생,2483
송파구,2023,폭력,검거,2035
송파구,2024,소계,발생,5174
송파구,2024,소계,검거,3790
송파구,2024,살인,발생,6
송파구,2024,살인,검거,5
송파구,2024,강도,발생,3
송파구,2024,강도,검거,5
송파구,2024,강간·강제추행,발생,315
송파구,2024,강간·강제추행,검거,255
송파구,2024,절도,발생,2502
송파구,2024,절도,검거,1506
송파구,2024,폭력,발생,2348
송파구,2024,폭력,검거,2019
강동구,2014,소계,발생,5392
강동구,2014,소계,검거,3285
강동구,2014,살인,발생,5
강동구,2014,살인,검거,4
강동구,2014,강도,발생,10
강동구,2014,강도,검거,8
강동구,2014,강간·강제추행,발생,148
강동구,2014,강간·강제추행,검거,129
강동구,2014,절도,발생,2425
강동구,2014,절도,검거,827
강동구,2014,폭력,발생,2804
강동구,2014,폭력,검거,2317
강동구,2015,소계,발생,5244
강동구,2015,소계,검거,3171
강동구,2015,살인,발생,4
강동구,2015,살인,검거,3
강동구,2015,강도,발생,6
강동구,2015,강도,검거,8
강동구,2015,강간·강제추행,발생,156
강동구,2015,강간·강제추행,검거,123
강동구,2015,절도,발생,2366
강동구,2015,절도,검거,789
강동구,2015,폭력,발생,2712
강동구,2015,폭력,검거,2248
강동구,2016,소계,발생,4462
강동구,2016,소계,검거,3273
강동구,2016,살인,발생,4
강동구,2016,살인,검거,5
강동구,2016,강도,발생,14
강동구,2016,강도,검거,13
강동구,2016,강간·강제추행,발생,160
강동구,2016,강간·강제추행,검거,152
강동구,2016,절도,발생,1754
강동구,2016,절도,검거,902
강동구,2016,폭력,발생,2530
강동구,2016,폭력,검거,2201
강동구,2017,소계,발생,4261
강동구,2017,소계,검거,3245
강동구,2017,살인,발생,5
강동구,2017,살인,검거,6
강동구,2017,강도,발생,10
강동구,2017,강도,검거,12
강동구,2017,강간·강제추행,발생,172
강동구,2017,강간·강제추행,검거,169
강동구,2017,절도,발생,1645
강동구,2017,절도,검거,949
강동구,2017,폭력,발생,2429
강동구,2017,폭력,검거,2109
강동구,2018,소계,발생,3919
강동구,2018,소계,검거,2789
강동구,2018,살인,발생,3
강동구,2018,살인,검거,3
강동구,2018,강도,발생,7
강동구,2018,강도,검거,7
강동구,2018,강간·강제추행,발생,170
강동구,2018,강간·강제추행,검거,143
강동구,2018,절도,발생,1515
강동구,2018,절도,검거,765
강동구,2018,폭력,발생,2224
강동구,2018,폭력,검거,1871
강동구,2019,소계,발생,4014
강동구,2019,소계,검거,2955
강동구,2019,살인,발생,6
강동구,2019,살인,검거,5
강동구,2019,강도,발생,15
강동구,2019,강도,검거,14
강동구,2019,강간·강제추행,발생,180
강동구,2019,강간·강제추행,검거,155
강동구,2019,절도,발생,1650
강동구,2019,절도,검거,907
강동구,2019,폭력,발생,2163
강동구,2019,폭력,검거,1874
강동구,2020,소계,발생,3788
강동구,2020,소계,검거,2662
강동구,2020,살인,발생,3
강동구,2020,살인,검거,3
강동구,2020,강도,발생,15
강동구,2020,강도,검거,14
강동구,2020,강간·강제추행,발생,188
강동구,2020,강간·강제추행,검거,167
강동구,2020,절도,발생,1640
강동구,2020,절도,검거,781
강동구,2020,폭력,발생,1942
강동구,2020,폭력,검거,1697
강동구,2021,소계,발생,3458
강동구,2021,소계,검거,2462
강동구,2021,살인,발생,3
강동구,2021,살인,검거,3
강동구,2021,강도,발생,6
강동구,2021,강도,검거,6
강동구,2021,강간·강제추행,발생,124
강동구,2021,강간·강제추행,검거,103
강동구,2021,절도,발생,1612
강동구,2021,절도,검거,889
강동구,2021,폭력,발생,1713
강동구,2021,폭력,검거,1461
강동구,2022,소계,발생,3711
강동구,2022,소계,검거,2644
강동구,2022,살인,발생,5
강동구,2022,살인,검거,6
강동구,2022,강도,발생,5
강동구,2022,강도,검거,5
강동구,2022,강간·강제추행,발생,157
강동구,2022,강간·강제추행,검거,134
강동구,2022,절도,발생,1672
강동구,2022,절도,검거,900
강동구,2022,폭력,발생,1872
강동구,2022,폭력,검거,1599
강동구,2023,소계,발생,3398
강동구,2023,소계,검거,2495
강동구,2023,살인,발생,4
강동구,2023,살인,검거,6
강동구,2023,강도,발생,5
강동구,2023,강도,검거,4
강동구,2023,강간·강제추행,발생,144
강동구,2023,강간·강제추행,검거,122
강동구,2023,절도,발생,1676
강동구,2023,절도,검거,980
강동구,2023,폭력,발생,1569
강동구,2023,폭력,검거,1383
강동구,2024,소계,발생,3350
강동구,2024,소계,검거,2510
강동구,2024,살인,발생,3
강동구,2024,살인,검거,4
강동구,2024,강도,발생,4
강동구,2024,강도,검거,4
강동구,2024,강간·강제추행,발생,164
강동구,2024,강간·강제추행,검거,140
강동구,2024,절도,발생,1662
강동구,2024,절도,검거,990
강동구,2024,폭력,발생,1517
강동구,2024,폭력,검거,1372
